10,10,full,50121,50035,,,10 70,0.008883974
10,10,full,52594,52571,,,10 100,0.000212322
10,10,full,51120,51084,,,20 40,0.443253284
10,10,full,52118,51923,,,20 50,0.153715702
10,10,full,50381,50341,,,20 60,0.320650236
10,10,full,50913,50901,,,20 70,0.004134226
10,10,full,50861,50705,,,20 80,0.004391844
10,10,full,53283,53226,,,20 90,0.00056319
10,10,full,51028,50969,,,20 100,0.061913958
10,20,full,98366,98054,,,30 20,0.052455133
10,20,full,98878,98839,,,30 40,0.370433655
10,20,full,97910,97537,,,30 80,0.143112343
10,20,full,101507,101440,,,40 20,0.23524953
10,30,full,151198,151063,,,50 50,0.150688239
10,30,full,146032,145969,,,,
10,30,full,145755,145738
10,40,full,195725,195657
10,40,full,196649,196317
10,40,full,201000,200284
10,40,full,196645,196429
10,40,full,199584,197836
10,50,full,249363,246328
10,50,full,244691,244126
10,50,full,247601,247109
10,60,full,297678,297582
10,60,full,295312,294541
10,60,full,300455,300288
10,60,full,294922,292896
10,70,full,350622,349518
10,70,full,342501,341843
10,70,full,343670,342709
10,70,full,343863,343820
10,80,full,393884,393250
10,80,full,392806,391756
10,80,full,396236,395369
10,90,full,448644,447975
10,90,full,446152,445711
10,90,full,452229,449659
10,90,full,435821,435528
10,90,full,448741,448322
10,100,full,498983,497809
10,100,full,493874,490927
20,10,full,211794,211774
20,10,full,212348,212208
20,10,full,212445,212427
20,10,full,214345,214324
20,10,full,212213,212080
20,10,full,212947,212677
20,10,full,211921,211919
20,10,full,211346,211312
20,10,full,213423,213334
20,10,full,211711,211701
20,10,full,212302,212243
20,10,full,213511,213450
20,10,full,216342,216187
20,10,full,210712,210661
20,10,full,212612,212564
20,20,full,408460,408380
20,20,full,409093,408937
20,20,full,410439,410408
20,20,full,407956,407890
20,20,full,412101,411887
20,20,full,410582,410512
20,20,full,415818,415776
20,20,full,409690,409609
20,20,full,408822,408747
20,20,full,411782,411655
20,20,full,414813,414602
20,30,full,601107,600373
20,30,full,606233,605887
20,30,full,602644,602586
20,30,full,608549,606218
20,30,full,609008,608055
20,30,full,607839,606789
20,30,full,617103,616980
20,30,full,611173,609973
20,40,full,811103,811096
20,40,full,811839,811802
20,40,full,802784,802706
20,40,full,811273,811184
20,40,full,817555,817388
20,40,full,799902,799423
20,40,full,802922,802618
20,40,full,811979,811907
20,40,full,811658,811411
20,40,full,805455,805372
20,40,full,815273,814367
20,40,full,804801,803610
20,50,full,1011559,1011198
20,50,full,1012896,1011711
20,50,full,1017354,1015156
20,50,full,1006097,1006015
20,50,full,1007987,1007836
20,50,full,1001754,1001681
20,50,full,1002111,1001985
20,60,full,1199213,1199167
20,60,full,1216339,1214819
20,60,full,1216098,1215957
20,60,full,1206907,1206086
20,60,full,1217394,1216822
20,60,full,1218106,1216631
20,60,full,1214225,1213469
20,60,full,1195050,1192399
20,60,full,1221308,1219749
20,60,full,1219619,1219111
20,70,full,1414723,1414358
20,70,full,1417909,1417534
20,80,full,1615264,1614362
20,80,full,1605275,1605201
20,90,full,1813023,1812885
20,90,full,1829503,1828672
20,90,full,1827568,1827172
20,90,full,1823136,1822314
20,100,full,2042828,2039323
20,100,full,2039719,2036131
20,100,full,2032384,2029784
20,100,full,2031031,2030944
20,100,full,2023267,2023219
30,10,full,480293,480110
30,10,full,477094,477042
30,10,full,484925,484460
30,10,full,481209,481015
30,10,full,489891,489773
30,10,full,483176,483074
30,10,full,487464,487349
30,10,full,480090,480039
30,10,full,481472,481394
30,10,full,478252,478167
30,10,full,486327,486287
30,20,full,923168,923135
30,20,full,933213,932898
30,20,full,930564,929579
30,20,full,928947,927298
30,20,full,923853,923768
30,20,full,934353,933081
30,20,full,934238,934223
30,20,full,930948,930749
30,20,full,925374,923367
30,30,full,1375125,1375078
30,30,full,1381717,1381716
30,30,full,1377352,1377310
30,30,full,1381960,1381666
30,30,full,1376028,1375997
30,40,full,1822053,1822007
30,40,full,1832172,1831540
30,40,full,1817378,1817012
30,40,full,1817126,1815917
30,40,full,1845164,1843583
30,40,full,1825359,1824765
30,40,full,1844826,1844496
30,40,full,1826990,1826962
30,50,full,2282102,2281716
30,50,full,2299939,2298705
30,50,full,2276951,2276894
30,50,full,2319999,2319574
30,50,full,2281823,2281318
30,50,full,2297985,2297587
30,50,full,2286446,2286322
30,50,full,2267223,2267007
30,60,full,2723289,2722093
30,60,full,2739657,2739624
30,60,full,2731460,2731435
30,60,full,2726455,2726414
30,60,full,2748107,2747602
30,60,full,2741392,2731063
30,60,full,2727339,2726997
30,60,full,2714064,2713329
30,60,full,2739977,2739781
30,70,full,3179635,3176742
30,70,full,3175318,3175256
30,70,full,3200433,3200340
30,70,full,3174360,3173248
30,70,full,3181919,3180569
30,70,full,3199528,3199068
30,70,full,3190222,3190006
30,70,full,3195559,3195556
30,70,full,3190625,3178708
30,70,full,3205566,3205230
30,70,full,3205440,3205157
30,80,full,3643973,3643902
30,80,full,3648852,3645173
30,80,full,3679956,3674094
30,80,full,3646056,3645750
30,80,full,3641811,3636195
30,80,full,3635540,3635250
30,80,full,3657639,3651349
30,80,full,3672975,3672646
30,80,full,3639776,3639365
30,90,full,4103504,4103459
30,90,full,4127629,4126873
30,90,full,4120047,4119609
30,90,full,4111039,4110983
30,90,full,4115099,4115081
30,90,full,4111576,4111166
30,90,full,4090308,4089657
30,90,full,4106180,4096841
30,90,full,4119591,4091599
30,100,full,4566777,4566419
40,10,full,864633,864632
40,10,full,859661,859641
40,10,full,861075,860785
40,10,full,857962,857799
40,10,full,862032,861651
40,10,full,867928,867835
40,10,full,864793,864701
40,10,full,867238,867134
40,10,full,861140,861085
40,10,full,856154,855995
40,10,full,865185,865118
40,10,full,856462,856427
40,10,full,862953,862884
40,10,full,864371,864334
40,10,full,866270,866164
40,20,full,1663000,1662996
40,20,full,1642179,1642097
40,20,full,1646919,1646821
40,20,full,1657959,1657812
40,20,full,1659869,1659744
40,20,full,1659159,1659109
40,20,full,1641814,1641677
40,20,full,1663061,1663003
40,20,full,1654023,1653906
40,20,full,1633957,1633768
40,30,full,2437529,2437350
40,30,full,2468297,2468251
40,30,full,2436386,2436231
40,30,full,2463837,2463756
40,30,full,2437710,2437661
40,30,full,2459037,2458980
40,30,full,2454209,2453892
40,30,full,2453007,2452995
40,30,full,2456607,2456537
40,30,full,2457403,2457186
40,30,full,2464319,2464281
40,40,full,3261320,3260193
40,40,full,3244998,3244654
40,40,full,3246435,3246374
40,40,full,3262244,3262081
40,50,full,4044092,4043064
40,50,full,4072446,4072385
40,50,full,4061222,4061192
40,50,full,4081623,4081530
40,50,full,4066747,4066407
40,50,full,4076156,4075963
40,50,full,4082019,4079593
40,50,full,4076303,4076093
40,50,full,4044074,4043737
40,50,full,4068823,4068816
40,60,full,4856854,4856530
40,60,full,4862971,4862370
40,60,full,4875194,4874319
40,60,full,4865890,4865815
40,60,full,4873488,4873343
40,60,full,4829914,4828340
40,60,full,4853234,4853232
40,60,full,4850807,4850636
40,60,full,4828601,4828390
40,60,full,4859172,4858983
40,60,full,4866302,4864589
40,70,full,5662425,5659680
40,70,full,5634431,5633468
40,70,full,5660405,5659436
40,70,full,5686547,5685306
40,70,full,5698245,5696165
40,70,full,5678655,5678543
50,10,full,1353278,1353078
50,10,full,1351630,1351333
50,10,full,1353890,1353817
50,10,full,1348094,1348086
50,10,full,1353813,1353762
50,10,full,1353833,1353794
50,10,full,1349262,1349185
50,10,full,1361050,1360838
50,10,full,1352515,1352448
50,10,full,1356132,1355992
50,10,full,1347704,1347480
50,10,full,1348504,1348305
50,10,full,1341592,1341407
50,10,full,1348666,1348576
50,10,full,1353205,1353188
50,10,full,1361642,1361546
50,20,full,2588785,2588668
50,20,full,2594864,2594737
50,20,full,2580726,2580535
50,20,full,2602912,2602677
50,20,full,2610741,2610560
50,20,full,2583487,2583378
50,20,full,2589388,2589323
50,20,full,2576947,2576612
50,20,full,2593889,2593664
50,20,full,2590615,2590600
50,20,full,2597326,2597320
50,20,full,2575183,2575165
50,30,full,3811476,3811292
50,30,full,3822412,3822191
50,30,full,3841073,3840852
50,30,full,3861621,3860830
50,30,full,3837450,3837254
50,30,full,3830884,3830683
50,30,full,3838982,3838642
50,30,full,3870175,3869608
50,30,full,3815836,3815630
50,30,full,3859921,3859859
50,40,full,5073896,5073823
50,40,full,5106298,5105955
50,40,full,5089242,5089148
50,40,full,5087011,5079420
50,40,full,5103324,5102069
50,40,full,5063510,5063262
50,40,full,5096523,5096128
50,40,full,5085457,5085264
50,50,full,6345650,6345534
50,50,full,6357503,6356673
50,50,full,6361392,6361346
50,50,full,6344053,6343948
50,50,full,6376912,6376737
50,50,full,6343864,6343788
50,50,full,6330265,6330029
50,50,full,6334413,6330798
50,50,full,6339814,6334712
50,50,full,6333559,6333145
50,50,full,6373543,6373494
50,50,full,6340194,6340159
50,50,full,6330150,6330079
50,50,full,6330224,6329674
50,60,full,7635029,7634534
50,60,full,7632295,7628929
50,60,full,7618630,7617172
50,60,full,7556321,7551245
50,60,full,7617297,7616058
50,60,full,7596708,7596582
50,60,full,7628033,7627326
